donor_id,donation_id,campaign_id,donation_date,transaction_fee,payment_method,donation_amount,device_type
75044afd-c6d2-45a1-ae93-ac4e1ebf41cd,7fe4ef62-07c1-4c8a-b994-9d05760a5d69,61baa425-8005-4ca7-a7c2-e308bd04570e,2024-08-23 08:02:03,2.32,Bank Transfer,61.38,Mobile
c706d93c-1922-40ef-ab68-534ddd18c854,dbed72f5-9e46-43ce-b460-56ff68a4bab4,ae3b4c97-da43-4c44-ad06-c409ada04238,2024-08-23 09:00:53,0.59,Credit Card,691.57,Tablet
0e8d6d96-5a10-4dd4-8df8-9c9541f02437,25844aab-2f94-4799-9120-f19ff189a082,,2024-08-23 09:03:42,2.35,Bank Transfer,192.45,Desktop
d9ba0abb-bda4-4f7e-ac8f-2868c11f33f5,8d9887d7-c5e8-4196-8d7e-af12744767f7,4219171b-f6c5-45d4-84d2-b0f2d6af8d1c,2024-08-23 09:20:03,1.5,Bank Transfer,167.05,Mobile
4e559dd1-2b70-48a8-9853-5649a17c2a91,dff94f2b-be77-4ce0-a794-3a22ba173778,f3bd1255-8256-4e98-8a50-fd75978f7cd3,2024-08-23 09:29:26,0.87,PayPal,499.14,Mobile
08942486-31f5-4afe-a5c1-30d64e61b425,a7c5db8b-2bb3-40c2-8066-2b01ffffe619,2668553e-eabb-4519-b5cf-55ca9abd5474,2024-08-23 10:15:09,2.28,PayPal,177.43,Mobile
a9358d80-8920-4bdb-aa6c-dd2cde4f67a7,fe8f5830-91bc-45bf-9daf-4d6e4053dfc0,82c0b061-0523-4690-9e6f-a7e2226fabc4,2024-08-23 10:19:25,4.38,PayPal,26.95,Mobile
a4094933-c6fd-4b96-b208-96e41816f403,dd4def71-bd4b-45c2-a584-702bddb94e29,f3bd1255-8256-4e98-8a50-fd75978f7cd3,2024-08-23 11:14:56,0.7,Bank Transfer,16.43,Tablet
e6578950-830a-40d5-a60c-b32f4f9683ea,ebf54582-c1b6-4c3f-b661-49a54c25d41a,61baa425-8005-4ca7-a7c2-e308bd04570e,2024-08-23 11:32:01,2.38,PayPal,50.86,Tablet
7eb5f296-398c-4010-80b8-cdc5dd34ee9a,48eee425-8532-42f0-9bdc-1922b3055abe,1bcc25ba-7e34-4318-b972-d63c3ecc5623,2024-08-23 11:49:57,4.9,Credit Card,20.35,Desktop
18a9d083-c225-4f41-bf95-1d213fd7e69e,3fdd58d3-e548-4ce4-acb6-4de99a8c222f,9cd95457-0dc8-4c65-80ea-7b4db9d9df55,2024-08-23 11:58:01,3.81,Bank Transfer,11.01,Tablet
42843535-afe4-4819-9e96-700da751b110,bf5661bc-1d79-469c-b29f-03baf3dd321c,1dbf21d3-0e6d-432a-9842-3546623d41a2,2024-08-23 13:35:40,0.8,Credit Card,26.39,Desktop
add99be3-15e1-4cd8-9595-e31f523f9f79,f06843af-d70f-4003-a998-9f996badb8c7,4219171b-f6c5-45d4-84d2-b0f2d6af8d1c,2024-08-23 13:50:36,1.03,Credit Card,69.22,Desktop
c0d936a8-73fb-4d2f-b945-e59ac9f6d402,7ad91eb0-c10b-44bd-b23b-c76ff20ee19a,4d38cf8e-122e-4fde-9be6-5943cef97660,2024-08-23 15:07:47,4.99,PayPal,53.88,Tablet
c0af3ab2-f16a-4c3f-a5ba-1854785dfb64,4806fac3-7dc9-4334-9978-1ee6585d0b4e,ae3b4c97-da43-4c44-ad06-c409ada04238,2024-08-23 16:06:56,0.52,Credit Card,793.29,Tablet
79198181-bcaa-47d2-b715-65f546f4fec0,d242589a-1705-476f-b8f7-5e85745fe260,109eb734-cfac-492f-8fa4-7c6f49207cb9,2024-08-23 16:09:50,3.36,Credit Card,135.95,Mobile
b2b8525b-a21b-463a-be27-7c0a752369f0,d4637789-78c5-4512-8db0-0be1a1bea8cf,f3bd1255-8256-4e98-8a50-fd75978f7cd3,2024-08-23 16:13:58,1.56,PayPal,133.09,Desktop
ec8843fa-7ce6-4da6-b90e-a5fb69bc3d55,0e430529-e55e-4801-983a-df4ce433fab4,6c29787b-0ef5-4801-bb36-8d5ff50790d5,2024-08-23 17:41:41,1.63,PayPal,1130.42,Desktop
ce1c45ea-9d80-42fe-b701-cddf3225f3b5,b079df52-37ff-4442-bc4a-374f13131713,1a26f42a-554d-4a64-9ff4-a353b563886f,2024-08-23 18:10:29,1.34,Bank Transfer,1488.04,Desktop
172ab09c-59da-4001-b550-b3f6d548a4f6,eaabef87-103c-4da7-b359-ef3d4239f740,0cf1f38a-9132-48f3-80b8-f1b59b8eadff,2024-08-23 18:46:20,1.82,Bank Transfer,105.35,Tablet
939a2915-07cc-4c25-a5a0-35d4963fef61,750a34f3-0675-410f-8fd4-961d009034ae,4219171b-f6c5-45d4-84d2-b0f2d6af8d1c,2024-08-23 18:56:01,2.18,PayPal,71.04,Desktop
02b54160-44ba-4d3e-b379-de55c42a4455,5b46f1f0-76c3-4845-89b9-bed32d728dc5,61baa425-8005-4ca7-a7c2-e308bd04570e,2024-08-23 19:53:32,2.87,Bank Transfer,142.59,Mobile
ba2bfed7-4cb7-4780-ab1e-1df32311d825,6203e0f0-1ca7-4cdb-b1fa-cebabd299c51,5916ce30-11d5-4bc0-aadc-d1f9e4e61d08,2024-08-23 20:20:26,2.19,Credit Card,NA,Mobile
522c6a3b-dc2a-4d3d-a28c-c5cff2004fcf,9956056e-d830-4508-bd48-75b9f8fede88,ae3b4c97-da43-4c44-ad06-c409ada04238,2024-08-23 20:29:45,1.49,Bank Transfer,811.33,Tablet
f45565d5-5d1f-4f87-8c9d-1d5b53e53121,64dad03e-e41d-4562-a4ee-7b88ca644e70,4d38cf8e-122e-4fde-9be6-5943cef97660,2024-08-23 21:06:16,4.11,PayPal,None,Desktop
71e2e7c3-5928-4740-882e-0815ecf140b2,1ffcab88-d79a-4839-8789-fecacc8322d4,ce85ba81-94a9-4446-90af-9e84134103ad,2024-08-23 21:14:00,1.19,PayPal,141.74,Desktop
6190aff0-97df-4428-8a33-2097dde4e09d,a7760912-7968-4381-b387-fca422dba78d,8a554f71-1506-4a60-8b76-93c3e6175eb6,2024-08-23 21:15:35,3.3,Bank Transfer,190.32,Desktop
52c393ad-0c0a-43de-9a31-2a0341128a2d,f5480b34-f0f5-42a2-8182-0ccfa544ccf2,109eb734-cfac-492f-8fa4-7c6f49207cb9,2024-08-23 21:49:15,4.54,Credit Card,177.37,Mobile
548d82ae-5707-4bf7-83ca-3da53c4137d4,1f35e043-ca58-42f8-9c78-925c4a05814a,61baa425-8005-4ca7-a7c2-e308bd04570e,2024-08-23 21:52:35,4.84,Credit Card,22.86,Tablet
57baf8f2-7beb-4671-ac2c-e6cfdd29bafe,21d5da8f-0fe9-4ab3-be13-7d9eee9b1e68,1bcc25ba-7e34-4318-b972-d63c3ecc5623,2024-08-23 22:03:47,3.86,Credit Card,48.89,Desktop
8aaf5bee-72f7-42a0-9ffc-72722725b85c,557ba3ad-a93e-4215-957b-4072ea710d10,5916ce30-11d5-4bc0-aadc-d1f9e4e61d08,2024-08-23 22:41:52,1.96,PayPal,22.61,Tablet
8173a859-5fea-4a32-b08c-34264b6922a0,6106fd6d-fe1b-473b-96eb-de8490240fdc,0cf1f38a-9132-48f3-80b8-f1b59b8eadff,2024-08-23 23:30:56,4.86,Credit Card,148.94,Tablet
a9bed839-8f55-481c-a0d5-d4615d54ce14,c6e69930-9150-431a-9217-001416de8424,4d38cf8e-122e-4fde-9be6-5943cef97660,2024-08-24 00:48:48,4.27,Credit Card,181.21,Tablet
42843535-afe4-4819-9e96-700da751b110,a1c48cd0-aadf-47ff-a880-ad33a1951df5,1a26f42a-554d-4a64-9ff4-a353b563886f,2024-08-24 01:20:22,0.92,Bank Transfer,733.98,Desktop
90304220-0806-444b-b72b-f05b7374a035,edb3123c-cbf8-4455-beab-1c6a9c68562a,6c29787b-0ef5-4801-bb36-8d5ff50790d5,2024-08-24 01:23:58,2.15,PayPal,71.57,Desktop
efc8ca49-b97c-47dc-80d8-cc8a365c6ad8,47103408-5fc1-4c45-9fcc-1ed2df5a76f1,07f1d9ed-cebb-4d9c-9e60-785c418862c3,2024-08-24 02:07:18,4.51,PayPal,58.82,Tablet
19c13f53-0416-4fc9-8cec-bee8b60180f1,9c79584f-0ad1-417a-abc8-e42afb97d3fd,61baa425-8005-4ca7-a7c2-e308bd04570e,2024-08-24 02:10:02,3.56,Credit Card,154.85,Mobile
946ee86f-b5c0-4f40-a269-b50290969a80,0a8451ff-8b71-41c5-94e6-8c1d3def1d5a,1a26f42a-554d-4a64-9ff4-a353b563886f,2024-08-24 03:13:28,0.59,PayPal,181.57,Tablet
6025dba7-3286-44f3-81e5-8b13fe08dbdf,df16c41f-98c2-49b4-98c5-a8ead433affc,8a554f71-1506-4a60-8b76-93c3e6175eb6,2024-08-24 03:19:56,1.85,Bank Transfer,163.41,Mobile
1f34682b-019d-4d29-aadc-887b334bb84e,6f334ba1-77f1-469f-a57e-4d4744e62130,4d38cf8e-122e-4fde-9be6-5943cef97660,2024-08-24 04:07:50,1.33,Credit Card,1985.4,Mobile
d10c7ee7-9bbf-4b32-ab90-e46a250ea136,a22c71e9-ec06-4f12-90e7-49586bb0a8f5,4d38cf8e-122e-4fde-9be6-5943cef97660,2024-08-24 04:28:42,4.83,Credit Card,69.19,Mobile
4cbb3586-221f-4884-bb9c-b5fb639b7ad1,993b26ec-df62-46e0-bc8d-3d014561f930,0cf1f38a-9132-48f3-80b8-f1b59b8eadff,2024-08-24 05:46:36,1.12,PayPal,22.5,Mobile
298f3a71-d14b-45fb-9eee-aa8606d160bf,e94436b5-806c-4cc5-8757-332b145a600b,61baa425-8005-4ca7-a7c2-e308bd04570e,2024-08-24 06:18:44,0.5,PayPal,505.15,Desktop
acd51046-37f9-49f1-87fe-02dd6d225b37,1258354f-3fde-403e-8712-553b2db3f077,,2024-08-24 08:35:08,2.05,Bank Transfer,118.95,Tablet
d06bf483-aa1d-42f6-9b41-a80bef234d88,484744fa-b1ff-4a74-9009-5c3b9f394d87,a23ac978-0434-4dd2-85b7-e356ab430c54,2024-08-24 08:56:40,1.82,PayPal,1618.57,Desktop
9a71b082-7dc9-4cc7-a0c4-ada5d988bf0b,831c11cf-c1c1-4e8d-904a-3a95ea273c2f,,2024-08-24 09:29:36,1.22,Credit Card,678.49,Mobile
45cf9877-ffd6-462c-958b-274602d91cda,7daf4b13-6f6b-4271-81d6-6ece44098afe,ce85ba81-94a9-4446-90af-9e84134103ad,2024-08-24 09:51:39,3.37,Credit Card,136.41,Desktop
60554bd4-048c-4c2b-b78c-5c903ce8e631,92d32e9a-e17b-4203-8029-905cec05271d,f3bd1255-8256-4e98-8a50-fd75978f7cd3,2024-08-24 09:59:31,0.74,PayPal,102.99,Desktop
a2b6c68e-68c9-45c9-9a14-8b28cf96d5df,f55e87d7-c530-4c57-967a-73444e6f1dc7,ce85ba81-94a9-4446-90af-9e84134103ad,2024-08-24 10:08:36,1.37,Credit Card,48.07,Desktop
c68ce15e-4bc2-4895-b104-8ab1dea7ec6e,038698ca-36cd-4713-9e3b-9dd76053e72d,109eb734-cfac-492f-8fa4-7c6f49207cb9,2024-08-24 10:58:34,0.93,Bank Transfer,1227.14,Desktop
ccd4d154-a534-4a61-ab0d-187b7fdca7ea,27b0e054-88fd-411d-8d56-42747c5c5ac1,f3bd1255-8256-4e98-8a50-fd75978f7cd3,2024-08-24 12:09:57,1.2,Bank Transfer,1737.92,Mobile
c8deaf2f-fd06-484a-aa90-780fcf6ed82f,ca160092-a0f2-48a8-be5b-5b191a9a336b,6c29787b-0ef5-4801-bb36-8d5ff50790d5,2024-08-24 12:40:25,1.39,Bank Transfer,41.87,Mobile
da93eef4-9674-4954-977c-3e9d04fe8008,d5715f3a-5b7a-40f9-8510-f9e9b7a3f65d,07f1d9ed-cebb-4d9c-9e60-785c418862c3,2024-08-24 12:42:43,1.84,Credit Card,45.84,Tablet
efc8ca49-b97c-47dc-80d8-cc8a365c6ad8,70b8f6d1-0b59-4480-9bc7-e7bc5d003d3a,1bcc25ba-7e34-4318-b972-d63c3ecc5623,2024-08-24 12:55:40,Error,Credit Card,174.24,Tablet
32130e35-b2fe-44ad-8b01-dc9ae2392dcc,5e869e49-fb84-4a66-8859-77616b9e4321,6823125d-121e-4073-9785-5ea521b717a2,2024-08-24 14:03:35,1.5,Credit Card,123.79,Mobile
67151a0d-a3f7-423c-97e3-9f6d5868a94b,45eb3c44-b4c1-43f3-9488-63cf47fd2c57,f3bd1255-8256-4e98-8a50-fd75978f7cd3,2024-08-24 14:42:04,0.82,Credit Card,146.22,Mobile
50d730d0-125b-4ceb-b382-5487eb73f74f,18304831-5b02-406d-9851-e87bd1b914c4,ae3b4c97-da43-4c44-ad06-c409ada04238,2024-08-24 16:07:04,1.69,Credit Card,177.67,Tablet
7f7b11d9-5a1c-4a04-ac38-67fb45b18f38,4efd1c4f-9576-40a7-8e67-e65bc6743ef5,4219171b-f6c5-45d4-84d2-b0f2d6af8d1c,2024-08-24 16:25:47,3.52,Credit Card,31.8,Mobile
344f498d-3795-4885-aded-5b1b25060c33,d691c7c1-f5ad-4403-b3b0-452f78892455,1dbf21d3-0e6d-432a-9842-3546623d41a2,2024-08-24 17:10:31,1.4,Bank Transfer,126.1,Mobile
3c38ee54-87b3-400d-a97b-6e897aff16ef,24a67390-ab5d-4e5c-bdeb-e5a1321da1e1,f3bd1255-8256-4e98-8a50-fd75978f7cd3,2024-08-24 17:23:15,3.41,Bank Transfer,130.12,Mobile
86951a6d-81ff-49b9-ac99-95fed784f202,67c3ec0f-ea9e-4d65-ba15-483cc4288138,6c29787b-0ef5-4801-bb36-8d5ff50790d5,2024-08-24 19:05:09,0.53,PayPal,25.37,Mobile
1f6c327f-5aeb-4b1d-b118-07c198a8dfd5,ab99d2b3-578b-4b85-9aaf-2c0ba0b82d0d,1a26f42a-554d-4a64-9ff4-a353b563886f,2024-08-24 20:36:45,1.66,PayPal,94.79,Desktop
88d66ba5-9743-4452-a5a9-1c6735f6fc12,bb7d2b34-de3b-4a54-807a-6a497a4d96ab,2668553e-eabb-4519-b5cf-55ca9abd5474,2024-08-24 20:44:48,3.38,Bank Transfer,186.05,Mobile
d9e7f11e-bc96-4fdf-a16a-a9a39d79030a,7ae4db77-7a7e-44ed-9168-f87e2c05f0be,4d38cf8e-122e-4fde-9be6-5943cef97660,2024-08-24 20:59:34,2.18,Bank Transfer,171.04,Desktop
cca010a4-141c-4b02-bfb6-77199783fc73,3feedc53-e3a1-4609-ac33-4a61c8b909cf,ce85ba81-94a9-4446-90af-9e84134103ad,2024-08-24 22:03:21,0.53,Bank Transfer,29.03,Desktop
172ab09c-59da-4001-b550-b3f6d548a4f6,9c4b457b-15cc-4105-b06e-19a8b601b1d7,ce85ba81-94a9-4446-90af-9e84134103ad,2024-08-24 22:16:12,3.4,Bank Transfer,173.26,Desktop
58164272-1372-4267-b811-0ad11cad9d7b,3c9f55c9-3508-4a66-aafd-e67a4321466d,07f1d9ed-cebb-4d9c-9e60-785c418862c3,2024-08-24 22:44:48,1.86,Credit Card,1308.07,Desktop
b336d069-df34-4fb5-a253-01521737f8e6,3547e75e-5d6f-4e88-a5a3-3690a8059611,61baa425-8005-4ca7-a7c2-e308bd04570e,2024-08-24 23:33:21,0.87,PayPal,92.9,Mobile
b8c25fc7-f4f9-4847-beaa-47cd77fe0174,b0be9c8e-c7d8-4c1c-8817-6e684bbcb2e8,a23ac978-0434-4dd2-85b7-e356ab430c54,2024-08-25 00:10:09,3.35,Bank Transfer,114.91,Desktop
aa2f5a3f-4186-4fcc-9c28-19933ba8b1f1,7baf4811-491a-4993-af64-f567329cb370,2668553e-eabb-4519-b5cf-55ca9abd5474,2024-08-25 00:18:40,1.59,Credit Card,489.0,Tablet
df501ab1-d1e7-4d00-84ca-c073b61ba324,cb771647-d06b-4351-a133-e58b0b01389c,82c0b061-0523-4690-9e6f-a7e2226fabc4,2024-08-25 01:16:17,0.71,Bank Transfer,64.18,Mobile
511a0616-6863-40f3-a838-93367df7dad2,0abf89b5-f730-49c2-b4f3-9d64f8342d2a,4219171b-f6c5-45d4-84d2-b0f2d6af8d1c,2024-08-25 01:30:46,3.08,Credit Card,41.06,Desktop
44e27b98-3804-46fe-a0dc-0d8569338933,62b0f8dd-e00c-4e7d-b9ed-b33ac84070d3,82c0b061-0523-4690-9e6f-a7e2226fabc4,2024-08-25 01:54:08,1.46,PayPal,174.14,Mobile
67151a0d-a3f7-423c-97e3-9f6d5868a94b,ac4f923e-63eb-48cc-8e9b-62db10575674,a23ac978-0434-4dd2-85b7-e356ab430c54,2024-08-25 04:28:36,4.47,Bank Transfer,126.21,Desktop
0d5996f3-b5d4-4b83-9c16-8550f0b70d04,b2e1d396-8bcb-40dc-b7fa-0ef6669a91c8,2668553e-eabb-4519-b5cf-55ca9abd5474,2024-08-25 04:28:39,3.02,Credit Card,28.06,Tablet
b1203548-1033-4e4a-9389-10ecc984a8fa,4a3d2be2-4eea-4def-963c-795810f139c3,6c29787b-0ef5-4801-bb36-8d5ff50790d5,2024-08-25 04:56:32,1.31,PayPal,46.25,Desktop
6edcbdf4-ea40-4607-9f8b-0aceeae7c15a,c1c72e56-ce22-4c88-89cf-f42e6ad9d647,1bcc25ba-7e34-4318-b972-d63c3ecc5623,2024-08-25 06:06:03,2.33,Credit Card,180.16,Desktop
b1b73d24-f5e9-4a00-b599-00ffa4fc5ecc,f3edd54b-f624-49f8-97ea-e4be28abced3,ae3b4c97-da43-4c44-ad06-c409ada04238,2024-08-25 07:24:21,3.98,Bank Transfer,22.18,Tablet
35e3a92c-1445-4efb-9d4a-d5fded6b1e60,62f81d75-4180-42c1-a7c9-f01dc7c439a7,5916ce30-11d5-4bc0-aadc-d1f9e4e61d08,2024-08-25 07:47:15,3.93,PayPal,150.75,Desktop
b865753c-81fe-4bf8-bf04-79ca9e652187,c58d3b26-e60a-4a7f-bd82-05339ebd6870,8a554f71-1506-4a60-8b76-93c3e6175eb6,2024-08-25 08:26:03,1.61,Bank Transfer,1031.04,Desktop
c5d1e054-68fc-48bc-a772-beaad9748e0c,4162de90-ad93-4c1d-9f02-a4b36852289d,9cd95457-0dc8-4c65-80ea-7b4db9d9df55,2024-08-25 08:52:53,4.73,Bank Transfer,169.36,Desktop
c6c10dbb-3393-4ded-b20d-1317e741fad8,0e7c20f6-06e2-4bed-acaa-19cb0ff7a2c0,6823125d-121e-4073-9785-5ea521b717a2,2024-08-25 09:42:20,1.16,Credit Card,60.7,Tablet
719756ea-1fc9-4d65-b7d4-c3669595deb2,fec88b85-3f1e-44eb-9e54-0ecd8ab4974a,8a554f71-1506-4a60-8b76-93c3e6175eb6,2024-08-25 10:07:57,2.29,Credit Card,82.15,Tablet
1901e39a-9111-45e1-990e-f4e394361b93,2b4d2239-f4a4-4248-a5d9-7558ca062602,8a554f71-1506-4a60-8b76-93c3e6175eb6,2024-08-25 10:08:44,2.12,Credit Card,105.6,Mobile
5fea5e74-408a-4628-a3c9-ea565fba7271,6ce7909b-0678-43fb-a93b-ee0af60c8ab1,,2024-08-25 11:52:22,0.63,PayPal,90.54,Tablet
5c93766a-1c91-44a7-96b0-022203d69415,707a50a4-94c3-4c53-83ba-fede8ed9d93f,6823125d-121e-4073-9785-5ea521b717a2,2024-08-25 12:03:17,0.67,Bank Transfer,1978.49,Tablet
67151a0d-a3f7-423c-97e3-9f6d5868a94b,5ae216a7-5e0e-48f8-865d-dbdce36a27f3,07f1d9ed-cebb-4d9c-9e60-785c418862c3,2024-08-25 12:47:01,4.12,Bank Transfer,156.57,Desktop
9c87205d-f5a7-4cfa-aa47-b3c91882de19,61f51d30-31aa-4aa5-989a-c0ad28617bab,8a554f71-1506-4a60-8b76-93c3e6175eb6,2024-08-25 14:41:39,1.43,Bank Transfer,17.5,Tablet
ca9b6209-2374-43c4-b5be-349d2042353a,82deaa1e-34d0-47c5-ac6a-43e7908741db,4219171b-f6c5-45d4-84d2-b0f2d6af8d1c,2024-08-25 14:42:38,1.53,PayPal,60.49,Tablet
fe821176-3db5-4834-a05a-748c1eda5425,ee04290d-5504-4c75-aefa-8df0a9d3a1e0,5916ce30-11d5-4bc0-aadc-d1f9e4e61d08,2024-08-25 14:44:35,4.45,Credit Card,153.96,Mobile
9ab51761-601a-40ac-99ff-b3e09c9432d6,017e937c-5ce4-4e07-9ece-a3f74faf3f33,07f1d9ed-cebb-4d9c-9e60-785c418862c3,2024-08-25 14:59:37,2.79,Bank Transfer,16.99,Desktop
ead78482-6b67-4270-bfe7-13bbffbb9cad,2442ffb5-eb93-4d27-8c4f-4b571085b327,ae3b4c97-da43-4c44-ad06-c409ada04238,2024-08-25 15:13:39,3.08,Credit Card,90.18,Mobile
38cedffc-5902-4204-9e56-be6bdb84e2cb,dac43310-17a5-425e-83a7-94ab5257e2e8,a23ac978-0434-4dd2-85b7-e356ab430c54,2024-08-25 15:21:59,4.2,Bank Transfer,115.7,Mobile
ebe6eae0-f7b3-42e5-859f-8409f41ba4ce,59b3f04b-f9f6-4ced-83ea-bc72985906a5,2668553e-eabb-4519-b5cf-55ca9abd5474,2024-08-25 15:40:26,0.68,PayPal,162.78,Desktop
d77d4ca2-fa52-4980-81d6-9f012e8c0552,552150df-8ab7-4160-b09d-80401799388f,a23ac978-0434-4dd2-85b7-e356ab430c54,2024-08-25 15:41:08,0.7,Bank Transfer,140.44,Desktop
c0a3c2d4-4492-4e05-ae0e-bbe8403fb0a9,6e4a18fd-d0ff-4a59-aba7-441258fa9250,4d38cf8e-122e-4fde-9be6-5943cef97660,2024-08-25 16:06:48,2.7,Credit Card,113.61,Tablet
9cc77c00-28fe-4640-b595-3ae458926785,37c554d9-18a5-4913-8852-b3accee64e39,1a26f42a-554d-4a64-9ff4-a353b563886f,2024-08-25 16:47:34,1.55,PayPal,33.54,Desktop
1b78bb63-ed20-451c-8bce-0f6e9ac544e0,153d62c6-3958-4edf-a501-2c17d807eb78,6823125d-121e-4073-9785-5ea521b717a2,2024-08-25 17:01:06,1.59,Bank Transfer,58.43,Tablet
f0af7a4e-45f5-4dd6-94ec-b1987c33cfeb,916a17b1-acee-40fc-8936-4c103b29a0b0,82c0b061-0523-4690-9e6f-a7e2226fabc4,2024-08-25 17:29:12,4.14,PayPal,112.16,Mobile
3bf1a592-d59c-43d1-aa7e-a42ee00cb364,743ae47a-15d3-41cb-9c02-80766d0f5a46,82c0b061-0523-4690-9e6f-a7e2226fabc4,2024-08-25 18:14:04,1.39,Bank Transfer,297.76,Tablet
51602a15-8291-43f8-b1ac-8487a0dd9180,712883b7-c5d4-4f0f-b118-a08c234f3be1,1bcc25ba-7e34-4318-b972-d63c3ecc5623,2024-08-25 20:06:58,2.35,Bank Transfer,104.27,Desktop
012623a3-20d4-4223-b9db-f8362f3fc03b,dcae2f3e-4c4b-44a7-b1bd-f27e4d40da0e,6c29787b-0ef5-4801-bb36-8d5ff50790d5,2024-08-25 20:15:06,4.41,PayPal,169.09,Tablet
899aef1d-af26-4db5-929e-bc72f06da56c,fff45f70-0eae-4ee8-a3ad-edc083bff29c,8a554f71-1506-4a60-8b76-93c3e6175eb6,2024-08-25 20:33:01,3.21,Credit Card,191.1,Tablet
1519a5b1-6eb2-4058-827b-b98d17c9ff4c,5b6cbf56-59bd-40bb-9077-5403ac3fa0c4,61baa425-8005-4ca7-a7c2-e308bd04570e,2024-08-25 20:44:41,3.0,Credit Card,117.66,Mobile
7cfb209a-c535-4fbf-84fa-68fe81b2f3eb,99aec93b-6892-4924-a524-6bf2a947b060,61baa425-8005-4ca7-a7c2-e308bd04570e,2024-08-25 20:48:48,4.47,Bank Transfer,131.12,Mobile
65267748-b85e-4c36-a21c-bd21e7796cdc,b92d0cac-fb50-4c79-801a-b6295972ac84,07f1d9ed-cebb-4d9c-9e60-785c418862c3,2024-08-25 20:56:11,0.94,Credit Card,93.01,Mobile
cfd65503-5f22-4aac-92bb-6acbdf5d054a,7faa0ec6-c413-4e66-b456-454bac408a78,109eb734-cfac-492f-8fa4-7c6f49207cb9,2024-08-25 21:13:00,1.64,Bank Transfer,1590.58,Tablet
aa943275-b1ca-4cb8-9d3d-5f0e4035e2fd,90a4ab1d-0958-4ee8-9d9d-598226d4011f,6823125d-121e-4073-9785-5ea521b717a2,2024-08-25 23:10:12,1.77,Credit Card,962.92,Desktop
c328390e-948c-440b-9293-9076b9c96532,ca836a2a-4d21-413b-bd8a-2f93f4f48919,82c0b061-0523-4690-9e6f-a7e2226fabc4,2024-08-26 01:17:03,1.94,Credit Card,11.85,Tablet
2d2af16f-6f6f-45ed-9a8b-6a6e67041f70,3de9051d-9535-40e1-b03e-d3775a74e6f8,,2024-08-26 01:28:24,2.7,Credit Card,38.38,Mobile
b798b604-fc58-4ce8-9326-02c8faa2b1c3,8d90c100-0f34-4581-b810-8fe4605f1692,,2024-08-26 01:32:52,2.88,Credit Card,,Mobile
f0af7a4e-45f5-4dd6-94ec-b1987c33cfeb,d4054427-1e6a-44c9-93c8-8ff8a67b7d7f,ae3b4c97-da43-4c44-ad06-c409ada04238,2024-08-26 01:40:19,1.79,Credit Card,130.44,Desktop
963c3e96-5965-462e-a221-ba85233979f6,de84fb27-f719-4797-b61b-67e1dbb13d28,a23ac978-0434-4dd2-85b7-e356ab430c54,2024-08-26 01:49:33,2.98,PayPal,20.18,Tablet
4225ad24-c273-41a3-949b-9fc5ca46d388,63f7b581-330f-484c-892d-f8728594187d,82c0b061-0523-4690-9e6f-a7e2226fabc4,2024-08-26 02:16:13,3.94,Bank Transfer,199.76,Mobile
4427d3ff-5fc4-4971-a2a2-240ddd993fce,56e4aa1f-c994-4065-b184-53a6dc801587,1a26f42a-554d-4a64-9ff4-a353b563886f,2024-08-26 03:22:49,1.85,PayPal,1410.39,Desktop
f0f699fe-656d-431b-92f6-b021e09fec4b,7189804a-9ac3-4bb3-b161-4a0d6f25ccdc,4d38cf8e-122e-4fde-9be6-5943cef97660,2024-08-26 05:04:27,0.54,Credit Card,180.05,Tablet
cc514d1e-3c69-4dde-bf2b-ea16a4ef8f54,8e53afd0-bdf0-42f3-9f55-44a90dcf3071,4219171b-f6c5-45d4-84d2-b0f2d6af8d1c,2024-08-26 05:42:35,2.36,Bank Transfer,109.39,Desktop
1d2ddbe1-0491-4892-bafb-6bad277328d5,97c637b7-8abe-4719-9aba-a3b10eeff4ef,5916ce30-11d5-4bc0-aadc-d1f9e4e61d08,2024-08-26 08:25:56,3.93,Credit Card,140.79,Tablet
408f5cc1-c5b0-451e-97a5-bb05b677c5a8,902927c6-da69-4421-9c50-718207e95bf0,1dbf21d3-0e6d-432a-9842-3546623d41a2,2024-08-26 09:47:03,1.07,Credit Card,488.28,Mobile
7b128378-1d82-4e03-963b-28060e452d61,f7773d12-0e34-4f05-97df-65b229554520,2668553e-eabb-4519-b5cf-55ca9abd5474,2024-08-26 10:07:35,0.89,Bank Transfer,25.42,Desktop
6f9102f5-0c5a-4410-b1c6-9e27ec2b18cf,6cdd0f08-1f03-4fcd-b6d9-be392127d604,82c0b061-0523-4690-9e6f-a7e2226fabc4,2024-08-26 11:35:20,2.2,Credit Card,186.74,Mobile
aad955e1-2a2f-4fb1-b63d-226f4e1faaaa,8b6f4625-18ae-4249-b393-2a7cda799677,109eb734-cfac-492f-8fa4-7c6f49207cb9,2024-08-26 11:51:27,2.72,Credit Card,80.23,Mobile
692fcbe8-3dc7-48b8-8c4d-85174d5388d6,628a1eb8-86b0-44f2-9b1a-6818972c6028,109eb734-cfac-492f-8fa4-7c6f49207cb9,2024-08-26 12:42:50,0.56,PayPal,113.9,Mobile
79c75fba-1234-4d94-b263-9220bf6e3c59,eb07d5a6-8d5c-4084-8828-701b8d729eb3,1dbf21d3-0e6d-432a-9842-3546623d41a2,2024-08-26 12:44:09,0.76,Bank Transfer,744.91,Tablet
